sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
28696,37164,23601,39175,50178,10496,10496,10752
28440,38188,24881,39175,50178,10752,10496,10752
28440,38188,24881,39175,50178,10752,10496,10752
28952,36652,23345,38663,50690,10496,10240,10752
28952,36652,23345,38663,50690,10496,10240,10752
18200,18988,3633,39431,50178,10752,10496,10752
18200,18988,3633,39431,50178,10752,10496,10752
33560,44076,28977,39431,50434,10496,10496,10752
33560,44076,28977,39431,50434,10496,10496,10752
23064,29228,12849,38919,49922,10752,9984,10752
23064,29228,12849,38919,49922,10752,9984,10752
25880,34604,18481,40199,50178,10752,10752,10752
25880,34604,18481,40199,50178,10752,10752,10752
15896,18220,1841,38663,50178,10752,10496,10752
15896,18220,1841,38663,50178,10752,10496,10752
20504,23596,7473,40199,50690,10496,10496,11008
20504,23596,7473,40199,50690,10496,10496,11008
23320,28460,13361,38663,50178,10752,10496,10752
23320,28460,13361,38663,50178,10752,10496,10752
24856,34860,19249,41223,50690,10752,10496,10496
