sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
35088,15919,14899,30983,55554,10752,10496,10496
25616,59182,56882,30983,55298,10752,10496,10752
25616,59182,56882,30983,55298,10752,10496,10752
27408,65070,63538,29959,55298,10752,10496,10752
27408,65070,63538,29959,55298,10752,10496,10752
31248,6959,4659,30215,55810,10496,10240,10752
31248,6959,4659,30215,55810,10496,10240,10752
33296,11823,11059,30727,55298,10496,10240,10496
33296,11823,11059,30727,55298,10496,10240,10496
35856,21039,18739,31495,55810,10752,10240,10752
35856,21039,18739,31495,55810,10752,10240,10752
36880,22575,22323,31239,55554,10496,9984,10496
36880,22575,22323,31239,55554,10496,9984,10496
24848,57390,55602,30471,55810,10752,10496,10752
24848,57390,55602,30471,55810,10752,10496,10752
37392,18991,16435,30215,55298,10752,10496,11008
37392,18991,16435,30215,55298,10752,10496,11008
21264,47918,46642,30215,55810,10752,10496,10752
21264,47918,46642,30215,55810,10752,10496,10752
22800,54830,52786,30471,56322,10752,10496,10752
22800,54830,52786,30471,56322,10752,10496,10752
34832,14895,13107,32007,56322,10752,10496,10752
34832,14895,13107,32007,56322,10752,10496,10752
32272,9007,6451,31495,56578,10752,10240,10752
32272,9007,6451,31495,56578,10752,10240,10752
27408,58670,56114,30983,56578,10496,10752,11008
27408,58670,56114,30983,56578,10496,10752,11008
37392,16175,14899,30983,56066,11008,10496,10752
37392,16175,14899,30983,56066,11008,10496,10752
39184,21295,20531,30727,56322,10496,10240,10752
39184,21295,20531,30727,56322,10496,10240,10752
47120,40239,37939,30983,56834,10752,10496,10752
47120,40239,37939,30983,56834,10752,10496,10752
36112,15407,13619,30983,56322,10752,10496,10752
36112,15407,13619,30983,56322,10752,10496,10752
28176,64814,63538,29703,56322,10752,10240,10752
28176,64814,63538,29703,56322,10752,10240,10752
23056,49966,47922,28935,55810,10752,10240,10240
23056,49966,47922,28935,55810,10752,10240,10240
35344,12079,10035,30727,56066,10752,10496,10752
35344,12079,10035,30727,56066,10752,10496,10752
24592,47662,45362,30471,55298,10752,10496,11008
24592,47662,45362,30471,55298,10752,10496,11008
23824,49198,47922,31239,55298,10752,10496,10752
23824,49198,47922,31239,55298,10752,10496,10752
27152,55086,53042,30471,56578,10752,10240,11008
27152,55086,53042,30471,56578,10752,10240,11008
39440,15919,13619,31495,56066,10752,10496,10752
39440,15919,13619,31495,56066,10752,10496,10752
45840,38959,38195,32007,55810,10752,10496,10752
45840,38959,38195,32007,55810,10752,10496,10752
26896,52526,50482,32007,55554,10496,10240,10752
26896,52526,50482,32007,55554,10496,10240,10752
34832,10031,7219,33799,56066,10752,10496,10752
34832,10031,7219,33799,56066,10752,10496,10752
35600,9519,8243,31495,56322,10496,10496,10496
35600,9519,8243,31495,56322,10496,10496,10496
23824,49966,48178,32007,56066,10496,10240,10752
23824,49966,48178,32007,56066,10496,10240,10752
